b	4.18	0	47.5501	15.8	44.24	6.06	46.9768	b	4.18	0	36.2565	24.2	11.76	23.94	26.9061
W	80.39	1	84.5587	3.024	26.042	-0.54	26.217	W	80.39	1	82.4297	17.976	2.958	-0.46	18.2177
b	4.18	0	24.1312	-0.957	-20.196	-12.492	20.2187	b	4.18	0	35.1924	-32.043	-12.804	-5.508	34.5065
b	4.18	0	28.7527	-17.28	-12.416	18.881	21.2781	b	4.18	0	92.0621	-46.72	-51.584	60.119	69.5965
tau	1.7768	0	30.8153	26.784	-14.992	-2.07	30.6943	tau	1.7768	0	42.9791	0.216	-1.008	-42.93	1.03088
b	4.18	0	8.46176	6.44	-3.087	-1.768	7.14165	b	4.18	0	63.1496	33.56	-17.913	-50.232	38.0414
W	80.39	1	93.7133	4.085	39.673	27	39.8828	W	80.39	1	109.79	0.915	57.327	48	57.3343
b	4.18	0	68.1105	-11.34	-62.094	-25.245	63.121	b	4.18	0	50.134	-42.66	-16.906	-19.755	45.8878
b	4.18	0	43.1796	-16.32	32.64	-22.7	36.4926	b	4.18	0	90.8255	-3.68	47.36	-77.3	47.5028
b	4.18	0	57.3614	-38.675	39.33	-15.174	55.1598	b	4.18	0	54.1053	-52.325	5.67	-11.826	52.6313
tau	1.7768	0	86.3259	66.306	38.179	39.936	76.5122	tau	1.7768	0	68.8962	19.694	34.821	56.064	40.0044
b	4.18	0	34.436	26.928	17.152	12.209	31.9266	b	4.18	0	65.1894	61.072	14.848	16.791	62.851
b	4.18	0	31.1294	-20.96	2.948	22.44	21.1663	b	4.18	0	25.2184	-11.04	19.052	11.56	22.0195
b	4.18	0	33.1377	-6.96	-3.078	-31.98	7.61024	b	4.18	0	36.0124	-22.04	-2.922	-28.02	22.2329
b	4.18	0	14.782	-9.379	1.716	-10.494	9.53469	b	4.18	0	92.9214	-73.621	37.284	-42.506	82.5236
b	4.18	0	66.4432	-13.056	8.512	64.454	15.5857	b	4.18	0	52.2422	-50.944	10.488	2.546	52.0124
b	4.18	0	17.9127	6.58	5.796	15.05	8.7687	b	4.18	0	80.889	3.42	78.204	19.95	78.2787
W	80.39	1	89.4833	5.85	38.248	-6.897	38.6928	W	80.39	1	96.6391	7.15	17.752	-50.103	19.1378
W	80.39	1	91.5153	-16.704	21.792	-34.038	27.4575	W	80.39	1	111.046	-41.296	26.208	-58.962	48.9103
b	4.18	0	22.7236	22.154	-0.472	2.805	22.159	b	4.18	0	34.2459	30.846	-1.528	14.195	30.8838
b	4.18	0	21.0681	1.48	-13.808	15.282	13.8871	b	4.18	0	73.6121	72.52	-2.192	11.718	72.5531
b	4.18	0	72.3451	-58.8	-12.656	39.984	60.1466	b	4.18	0	14.7767	-11.2	-3.344	8.016	11.6886
b	4.18	0	47.66	-41.439	-23.162	0.582	47.4728	b	4.18	0	53.6048	-15.561	-50.838	5.418	53.1662
W	80.39	1	108.24	-52.53	49.776	-4.033	72.3675	W	80.39	1	94.5293	-32.47	18.224	-32.967	37.2346
b	4.18	0	16.8302	0.352	7.14	-14.652	7.14867	b	4.18	0	122.171	87.648	60.86	-59.348	106.706
W	80.39	1	104.623	-45.98	7.684	48.064	46.6176	W	80.39	1	106.093	-30.02	60.316	15.936	67.3737
b	4.18	0	43.9528	42.195	-10.648	4.536	43.5178	b	4.18	0	71.5779	54.805	-33.352	31.464	64.1556
b	4.18	0	64.4444	41.912	3.12	48.675	42.028	b	4.18	0	33.7316	20.088	4.88	26.325	20.6723
b	4.18	0	17.4508	-0.546	16.928	0.45	16.9368	b	4.18	0	13.2397	-5.454	6.072	9.55	8.16182
b	4.18	0	36.6058	-0.648	-21.24	-29.512	21.2499	b	4.18	0	46.4343	-3.352	-37.76	-26.488	37.9085
b	4.18	0	73.5696	5.494	-68.85	-24.99	69.0689	b	4.18	0	76.578	61.506	-6.15	-45.01	61.8127
W	80.39	1	84.7352	1.173	25.01	-9.52	25.0375	W	80.39	1	89.8013	15.827	35.99	-7.48	39.3163
b	4.18	0	77.6553	-2.769	-67.1	-38.766	67.1571	b	4.18	0	61.8735	-0.231	-32.9	-52.234	32.9008
b	4.18	0	47.9063	16.616	-39.06	-21.812	42.4473	b	4.18	0	91.6618	50.384	-53.94	-54.188	73.811
b	4.18	0	91.3952	37.572	63.76	53.466	74.0067	b	4.18	0	32.5746	24.428	16.24	13.534	29.3337
b	4.18	0	55.9469	-13.74	15.84	51.7	20.9689	b	4.18	0	46.5658	-46.26	0.16	3.3	46.2603
W	80.39	1	81.2389	-10	-6.1	0	11.7137	W	80.39	1	129.922	-40	-93.9	0	102.065
b	4.18	0	25.4452	-3.336	14.24	-20.398	14.6255	b	4.18	0	29.5346	-20.664	17.76	-10.602	27.2474
b	4.18	0	42.4024	38.883	-16.24	-2.205	42.1382	b	4.18	0	19.2368	0.117	-18.76	-0.795	18.7604
b	4.18	0	43.9815	-32.01	-1.52	29.832	32.0461	b	4.18	0	74.7128	-64.99	-36.48	3.168	74.5285
b	4.18	0	49.6544	8.602	-48.72	-0.672	49.4736	b	4.18	0	59.4748	2.398	-21.28	-55.328	21.4147
b	4.18	0	48.9684	40.587	27.075	-0.276	48.7889	b	4.18	0	69.3003	42.413	29.925	-45.724	51.9073
W	80.39	1	112.738	10.96	-8.764	-77.784	14.0331	W	80.39	1	107.878	69.04	-19.236	-6.216	71.6697
W	80.39	1	107.814	13.72	70.122	-7.482	71.4516	W	80.39	1	115.328	21.28	7.878	-79.518	22.6914
b	4.18	0	28.5825	-25.22	7.293	10.5	26.2533	b	4.18	0	44.8962	-0.78	31.707	31.5	31.7166
W	80.39	1	111.499	51.636	-53.3	-21.5	74.2103	W	80.39	1	103.73	0.364	-11.7	-64.5	11.7057
W	80.39	1	89.3573	-37.488	-2.496	-10.516	37.571	W	80.39	1	91.6457	-28.512	-1.504	-33.484	28.5516
b	4.18	0	37.8218	-2.856	33.516	16.779	33.6375	b	4.18	0	39.6217	-39.144	4.484	0.221	39.4
b	4.18	0	62.9669	-6.424	62.208	-6.021	62.5388	b	4.18	0	86.4024	-81.576	18.792	-20.979	83.7125
b	4.18	0	68.0996	51.49	5.537	-44.025	51.7869	b	4.18	0	53.5928	43.51	1.463	-30.975	43.5346
b	4.18	0	106.789	9.065	-71.022	79.121	71.5982	b	4.18	0	33.3302	25.935	-17.978	9.879	31.5568
tau	1.7768	0	60.1451	-51.264	-27.222	-15.66	58.0434	tau	1.7768	0	55.0489	-20.736	-50.778	-4.34	54.8488
b	4.18	0	66.5479	29.2	-13.524	58.1	32.1798	b	4.18	0	76.2713	50.8	-55.476	11.9	75.2212
b	4.18	0	62.3829	-38.626	37.248	-31.54	53.6599	b	4.18	0	72.8468	-23.374	26.752	-63.46	35.5248
W	80.39	1	110.451	64.025	33.653	-22.475	72.3307	W	80.39	1	89.7456	0.975	39.347	-6.525	39.3591
b	4.18	0	35.0868	-1.848	-34.768	-1.176	34.8171	b	4.18	0	99.2399	-54.152	-6.232	-82.824	54.5094
tau	1.7768	0	90.8615	-0.856	89.24	16.975	89.2441	tau	1.7768	0	80.4281	-1.144	7.76	80.025	7.84387
tau	1.7768	0	80.4843	72.912	-24.416	23.712	76.8915	tau	1.7768	0	39.6521	20.088	-7.584	33.288	21.472
b	4.18	0	48.5067	-6.603	-0.06	47.873	6.60327	b	4.18	0	86.5553	-86.397	-2.94	1.127	86.447
W	80.39	1	81.3484	-8.464	-8.968	1.716	12.3314	W	80.39	1	116.39	-83.536	-10.032	2.284	84.1362
b	4.18	0	48.9711	-11.374	11.86	-45.942	16.4325	b	4.18	0	17.8584	-10.626	8.14	-11.058	13.3855
b	4.18	0	12.7858	-0.666	-11.865	2.187	11.8837	b	4.18	0	82.2555	-1.334	-23.135	78.813	23.1734
b	4.18	0	20.3392	-15.593	-8.832	-8.664	17.9205	b	4.18	0	63.0292	-15.407	-37.168	-48.336	40.2348
b	4.18	0	52.2652	3.404	-50.982	10.17	51.0955	b	4.18	0	81.8034	70.596	-36.018	19.83	79.2533
b	4.18	0	53.7895	-6.579	-50.107	17.94	50.5371	b	4.18	0	39.2459	-2.421	-38.893	2.06	38.9683
b	4.18	0	48.6423	-36.927	3.112	-31.23	37.0579	b	4.18	0	63.9065	-62.073	4.888	-13.77	62.2652
b	4.18	0	37.6583	-37.212	-3.3	2.247	37.358	b	4.18	0	25.9029	-4.788	-16.7	18.753	17.3728
b	4.18	0	36.5068	24.386	6.678	-26	25.2838	b	4.18	0	66.286	64.614	2.322	-14	64.6557
W	80.39	1	92.6063	15.519	3.052	43.165	15.8163	W	80.39	1	95.9992	5.481	24.948	45.835	25.543
b	4.18	0	72.7994	-68.145	-10.575	22.95	68.9607	b	4.18	0	66.0951	-8.855	-64.425	11.05	65.0307
b	4.18	0	88.7837	-85.618	13.29	18.921	86.6433	b	4.18	0	17.6764	-3.382	16.71	2.079	17.0488
b	4.18	0	91.8357	-34.788	16.08	-83.352	38.3246	b	4.18	0	48.1402	-17.212	43.92	-8.648	47.1722
b	4.18	0	86.6763	30.404	-80.82	6.248	86.3497	b	4.18	0	17.0196	13.596	-9.18	1.752	16.405
b	4.18	0	71.1843	60.352	20.768	-31.242	63.8253	b	4.18	0	67.2619	21.648	38.232	-50.758	43.9354
b	4.18	0	62.8574	27.824	-7.15	-55.752	28.728	b	4.18	0	75.8501	46.176	-47.85	-36.248	66.497
b	4.18	0	36.2722	33.63	12.9	0.903	36.0193	b	4.18	0	14.8375	4.37	12.1	6.097	12.8649
b	4.18	0	48.4278	7.938	24.78	40.629	26.0204	b	4.18	0	88.2976	46.062	59.22	46.371	75.0248
b	4.18	0	94.9558	-15.934	9.81	-93	18.7117	b	4.18	0	58.5396	-46.066	35.19	-7	57.9691
b	4.18	0	72.2513	71.424	1.584	9.944	71.4416	b	4.18	0	30.0154	21.576	20.416	1.056	29.7042
W	80.39	1	80.4232	-1.916	0.972	0.847	2.14845	W	80.39	1	96.8605	-2.084	53.028	10.153	53.0689
tau	1.7768	0	14.2694	1.472	-8.302	-11.374	8.43149	tau	1.7768	0	103.79	62.528	-5.698	-82.626	62.7871
b	4.18	0	81.8729	55.02	-5.951	60.192	55.3409	b	4.18	0	32.2591	14.98	-5.049	27.808	15.808
b	4.18	0	38.0559	-22.002	3.058	-30.616	22.2135	b	4.18	0	66.1271	-34.998	7.942	-55.384	35.8878
W	80.39	1	93.4748	5.424	6.2	-46.98	8.2377	W	80.39	1	99.9146	0.576	43.8	-40.02	43.8038
W	80.39	1	91.5381	31.623	-1.056	-30.258	31.6406	W	80.39	1	108.645	51.377	-4.944	-51.742	51.6143
b	4.18	0	30.6104	-1.056	30.17	-2.86	30.1885	b	4.18	0	103.292	-94.944	39.83	-7.14	102.96
W	80.39	1	99.8059	8.051	42.12	40.74	42.8825	W	80.39	1	126.978	88.949	29.88	29.26	93.8336
b	4.18	0	78.9076	-17.515	-76.755	-3.29	78.728	b	4.18	0	17.6726	-13.485	-8.245	-6.71	15.8059
W	80.39	1	97.5439	-41.238	-35.624	-9.09	54.4944	W	80.39	1	98.6038	-37.762	-37.376	-20.91	53.1313
b	4.18	0	46.5055	2.358	-43.26	-16.38	43.3242	b	4.18	0	42.5753	0.642	-40.74	-11.62	40.7451
Z	91.19	1	108.872	44.982	8.878	-37.884	45.8497	Z	91.19	1	106.018	4.018	37.122	-39.116	37.3388
W	80.39	1	92.9422	18.285	21.48	-37.148	28.2087	W	80.39	1	95.3852	34.715	8.52	-36.852	35.7452
W	80.39	1	94.7299	-24.586	-4.32	-43.452	24.9626	W	80.39	1	113.897	-13.414	-75.68	-24.548	76.8596
b	4.18	0	19.8278	19.11	-1.914	-2.61	19.2056	b	4.18	0	7.01655	1.89	-4.086	-3.39	4.50194
W	80.39	1	113.646	-39.78	-16.038	-67.92	42.8913	W	80.39	1	96.0758	-11.22	-49.962	-12.08	51.2063
b	4.18	0	47.7852	-45.95	10.591	-6.51	47.1548	b	4.18	0	78.6262	-4.05	78.409	-0.49	78.5135
b	4.18	0	46.7227	-37.848	-16.96	-21.105	41.4742	b	4.18	0	79.8454	-45.152	-47.04	-45.895	65.2033
b	4.18	0	48.6769	-25.425	-7.221	40.662	26.4305	b	4.18	0	32.4481	-19.575	-21.779	13.338	29.2832
b	4.18	0	24.8864	-18.85	14.212	6.675	23.6073	b	4.18	0	98.6197	-6.15	53.788	82.325	54.1384
b	4.18	0	95.8749	20.196	-92.15	16.584	94.3372	b	4.18	0	16.4664	13.804	-2.85	7.416	14.0951
b	4.18	0	54.0662	-9.695	-4.477	52.836	10.6788	b	4.18	0	33.8863	-25.305	-6.523	21.164	26.1322
b	4.18	0	46.1193	-10.425	-25.46	-36.778	27.5117	b	4.18	0	61.3501	-4.575	-50.54	-34.222	50.7466
W	80.39	1	117.226	-20.16	68.208	-47.124	71.1249	W	80.39	1	89.4323	-19.84	15.792	-29.876	25.3577
W	80.39	1	88.073	-7.518	23.31	-26.352	24.4924	W	80.39	1	106.872	-34.482	50.69	-34.648	61.3065
b	4.18	0	57.198	53.071	-6.75	19.8	53.4985	b	4.18	0	22.3683	19.929	-8.25	4.2	21.5691
b	4.18	0	43.8567	13.048	-39.56	13.065	41.6563	b	4.18	0	50.4659	42.952	-3.44	25.935	43.0895
b	4.18	0	59.4788	-3.84	-37.26	-46.013	37.4574	b	4.18	0	18.4255	-16.16	-7.74	-0.987	17.918
b	4.18	0	67.5807	-0.78	-57.938	34.529	57.9433	b	4.18	0	52.0946	-51.22	-1.062	8.471	51.231
b	4.18	0	60.4896	43.01	-1.424	-42.304	43.0336	b	4.18	0	22.3038	2.99	-0.576	-21.696	3.04498
b	4.18	0	29.8684	-14.098	23.374	-11.382	27.2965	b	4.18	0	45.6903	-23.902	38.626	-2.618	45.4233
b	4.18	0	55.8381	50.68	-1.059	23.04	50.6911	b	4.18	0	25.9335	5.32	-1.941	24.96	5.66303
b	4.18	0	63.4738	-8.874	61.155	-13.884	61.7955	b	4.18	0	88.4777	-42.126	19.845	-75.116	46.5663
W	80.39	1	86.9559	30.299	-9.9	9.096	31.8754	W	80.39	1	81.1585	10.701	-1.1	2.904	10.7574
b	4.18	0	61.554	-3.15	-53.68	29.664	53.7723	b	4.18	0	58.8651	-21.85	-34.32	42.336	40.6852
b	4.18	0	77.5377	-32.487	63.8	-29.475	71.595	b	4.18	0	54.9397	-18.513	24.2	-45.525	30.4692
b	4.18	0	29.8047	25.704	-0.792	-14.475	25.7162	b	4.18	0	66.303	16.296	-21.208	-60.525	26.7458
b	4.18	0	62.9394	50.31	0.559	37.583	50.3131	b	4.18	0	56.77	35.69	42.441	11.417	55.4528
b	4.18	0	17.9552	12.6	8.45	-8.646	15.1711	b	4.18	0	18.6135	11.4	4.55	-13.354	12.2745
b	4.18	0	60.3336	-58.2	-15.32	-0.855	60.1826	b	4.18	0	104.858	-38.8	-24.68	-94.145	45.9842
W	80.39	1	91.1117	-33.418	7.832	25.704	34.3235	W	80.39	1	89.8898	-28.582	0.168	28.296	28.5825
Z	91.19	1	99.9683	26.061	25.16	-19.127	36.2243	Z	91.19	1	104.469	24.939	42.84	-11.873	49.5703
b	4.18	0	52.0451	-1.188	51.66	4.588	51.6737	b	4.18	0	46.0629	-2.812	32.34	32.412	32.462
W	80.39	1	107.182	65.775	-23.625	-11.873	69.8891	W	80.39	1	83.9219	9.225	-11.375	-19.127	14.6455
W	80.39	1	95.3573	-3.652	-6.174	50.784	7.17324	W	80.39	1	98.9013	-18.348	-35.826	41.216	40.2511
W	80.39	1	90.5596	-21.242	1.274	-35.856	21.2802	W	80.39	1	94.0942	-21.758	24.726	-36.144	32.9361
b	4.18	0	53.4157	29.464	40.032	-19.107	49.706	b	4.18	0	45.241	28.536	31.968	-13.893	42.8516
b	4.18	0	102.177	-74.86	65.675	-22.484	99.5853	b	4.18	0	30.2388	-20.14	5.325	-21.516	20.8321
b	4.18	0	64.1735	-0.34	-63.8	-5.496	63.8009	b	4.18	0	49.6101	-33.66	-36.2	-0.504	49.4311
b	4.18	0	72.8423	7.656	72.165	-4.704	72.57	b	4.18	0	37.1867	21.344	12.835	-27.296	24.9059
b	4.18	0	48.9418	1.276	-40.8	26.675	40.8199	b	4.18	0	90.9139	56.724	-9.2	70.325	57.4652
b	4.18	0	68.5391	16.32	66.43	-0.92	68.4053	b	4.18	0	47.7492	13.68	6.57	-45.08	15.1759
b	4.18	0	27.808	26.004	-8.256	-3.383	27.2831	b	4.18	0	57.9589	6.996	-55.744	-13.617	56.1813
b	4.18	0	98.1443	89.595	39.644	3.99	97.974	b	4.18	0	32.1124	9.405	28.356	11.01	29.875
Z	91.19	1	117.228	2.415	34.44	-65.076	34.5246	Z	91.19	1	125.244	66.585	49.56	-21.924	83.0046
b	4.18	0	90.2196	-40.936	-64.094	-48.356	76.0513	b	4.18	0	30.3567	-2.064	-8.906	-28.644	9.14204
W	80.39	1	142.632	-3.904	77.792	-88.4	77.8899	W	80.39	1	81.8616	-0.096	10.208	-11.6	10.2085
b	4.18	0	38.3787	8.645	35.75	-10.132	36.7804	b	4.18	0	64.0007	56.355	29.25	-6.868	63.4937
W	80.39	1	84.5872	-16.47	-8.792	-18.544	18.6698	W	80.39	1	94.0805	-44.53	-5.208	-19.456	44.8335
b	4.18	0	80.4553	4.845	55.08	58.295	55.2927	b	4.18	0	46.6873	0.155	34.92	30.705	34.9203
b	4.18	0	22.2431	13.251	-6.35	-16.167	14.6939	b	4.18	0	9.56743	7.749	-3.65	-0.833	8.5656
b	4.18	0	60.8419	-22.041	5.149	56.32	22.6344	b	4.18	0	79.0451	-70.959	13.851	31.68	72.2982
b	4.18	0	80.5346	46.2	59.422	28.336	75.2689	b	4.18	0	66.0017	23.8	14.578	59.664	27.9098
b	4.18	0	55.5205	5.19	-51.819	18.786	52.0783	b	4.18	0	52.8739	24.81	-17.181	43.214	30.1782
b	4.18	0	40.6531	8.858	37.952	10.788	38.972	b	4.18	0	63.958	34.142	26.048	47.212	42.9439
b	4.18	0	55.811	8.9	54.24	-8.73	54.9653	b	4.18	0	84.2536	80.1	25.76	-1.27	84.1403
W	80.39	1	80.7753	-5.225	0.454	-5.882	5.24469	W	80.39	1	85.3629	-5.775	0.546	-28.118	5.80075
b	4.18	0	4.59311	-0.52	-0.387	-1.79	0.648204	b	4.18	0	44.7146	-12.48	-42.613	-3.21	44.4029
b	4.18	0	69.735	31.482	59.231	-18.603	67.0778	b	4.18	0	40.3501	34.518	1.769	-20.397	34.5633
tau	1.7768	0	35.0703	-32.24	2.464	-13.464	32.334	tau	1.7768	0	42.0413	-32.76	13.536	-22.536	35.4463
b	4.18	0	41.5743	40.176	9.492	-2.597	41.2821	b	4.18	0	90.3913	7.824	74.508	-50.403	74.9177
b	4.18	0	45.2036	6.877	1.38	-44.46	7.0141	b	4.18	0	39.0717	6.123	18.62	-33.54	19.6009
b	4.18	0	67.8991	4.202	-65.87	15.372	66.0039	b	4.18	0	22.6001	17.798	-4.13	12.628	18.2709
W	80.39	1	87.8597	-14.4	-24.84	-20.794	28.7121	W	80.39	1	117.138	-65.6	-11.16	-53.206	66.5425
b	4.18	0	72.1574	-51.972	24.384	-43.515	57.4079	b	4.18	0	74.2334	-19.028	71.616	-1.485	74.1007
tau	1.7768	0	68.3855	44.8	40.12	-32.508	60.1386	tau	1.7768	0	63.7724	25.2	27.88	-51.492	37.581
b	4.18	0	65.6343	30.429	-21.182	53.998	37.0756	b	4.18	0	78.2336	38.571	-67.818	4.002	78.0192
b	4.18	0	70.1911	67.66	16.224	-8.26	69.578	b	4.18	0	26.5492	17.34	15.776	-11.74	23.4426
b	4.18	0	34.9628	2.842	34.349	-4.122	34.4664	b	4.18	0	30.3297	26.158	14.651	-1.878	29.9815
b	4.18	0	79.1088	-47.32	20.944	-59.69	51.7478	b	4.18	0	54.2029	-22.68	35.056	-34.31	41.7529
b	4.18	0	32.3933	-10.464	21.312	-21.637	23.7423	b	4.18	0	73.2707	-21.536	42.688	-55.363	47.8128
b	4.18	0	53.2025	9.555	1.035	52.16	9.61089	b	4.18	0	27.7688	11.445	21.965	11.84	24.7679
Z	91.19	1	110.87	-43.488	1.1	-45.653	43.5019	Z	91.19	1	108.277	-52.512	2.9	-25.347	52.592
b	4.18	0	25.1753	14.535	19.981	-2.412	24.7084	b	4.18	0	40.8839	36.465	9.019	-15.588	37.5638
b	4.18	0	34.8826	23.18	-18.389	17.996	29.5883	b	4.18	0	42.5468	37.82	-18.611	4.004	42.1512
W	80.39	1	100.386	-18.737	30.176	-48.51	35.5199	W	80.39	1	98.2047	-22.263	51.824	-0.49	56.4036
b	4.18	0	37.5242	-23.415	25.155	-14.476	34.3662	b	4.18	0	89.7963	-11.585	39.845	-79.524	41.495
W	80.39	1	90.298	-25.766	-31.578	5.488	40.7561	W	80.39	1	91.6359	-0.234	-6.422	43.512	6.42626
b	4.18	0	86.2811	-67.392	-20.16	-49.788	70.3428	b	4.18	0	10.8588	-4.608	-7.84	-4.212	9.09391
b	4.18	0	66.4871	-24.032	61.824	-1.82	66.3306	b	4.18	0	12.621	-7.968	7.176	-5.18	10.7231
b	4.18	0	15.5519	1.769	-14.688	-2.35	14.7941	b	4.18	0	79.0602	59.231	-21.312	-47.65	62.9485
b	4.18	0	111.622	-1.62	66.69	-89.397	66.7097	b	4.18	0	30.1876	-0.38	28.31	-9.603	28.3126
b	4.18	0	41.9119	40.174	-9.195	-6.375	41.2128	b	4.18	0	79.9848	12.826	-5.805	-78.625	14.0785
W	80.39	1	113.66	-13.77	15.062	77.714	20.4078	W	80.39	1	94.0807	-40.23	18.938	20.286	44.4646
b	4.18	0	90.5286	-56.172	0.312	-70.87	56.1729	b	4.18	0	58.7605	-36.828	38.688	-24.13	53.4141
b	4.18	0	76.6972	47.94	-29.064	52.173	56.0621	b	4.18	0	77.9469	37.06	-54.936	40.827	66.2677
b	4.18	0	26.325	7.41	-24.908	-0.468	25.9869	b	4.18	0	48.5753	18.59	-27.092	-35.532	32.8567
b	4.18	0	38.9128	-24.282	-3.512	-29.913	24.5347	b	4.18	0	44.2056	-32.718	-4.488	-29.087	33.0244
W	80.39	1	82.7031	-10.314	-7.38	-14.711	12.6824	W	80.39	1	87.6184	-7.686	-10.62	-32.289	13.1095
W	80.39	1	107.784	14.399	-69.864	-8.159	71.3324	W	80.39	1	107.737	62.601	-12.136	-32.841	63.7665
b	4.18	0	44.222	2.85	11.2	42.48	11.5569	b	4.18	0	42.7772	0.15	38.8	17.52	38.8003
b	4.18	0	10.708	-9.555	1.545	-1.872	9.6791	b	4.18	0	60.6292	-55.445	1.455	-24.128	55.4641
b	4.18	0	19.3339	14.04	5.622	11.296	15.1238	b	4.18	0	24.2758	11.96	0.378	20.704	11.966
Z	91.19	1	95.2338	1.534	-0.725	-27.404	1.6967	Z	91.19	1	92.1448	11.466	-0.275	-6.596	11.4693
b	4.18	0	41.8789	-20.597	13.601	33.573	24.6825	b	4.18	0	36.1292	-22.403	15.399	23.427	27.185
W	80.39	1	101.843	-53.108	-0.525	-32.997	53.1106	W	80.39	1	84.55	-17.892	-6.475	-18.003	19.0276
W	80.39	1	87.6113	-13.144	32.04	-3.724	34.6313	W	80.39	1	109.543	-39.856	57.96	-24.276	70.341
b	4.18	0	31.5153	30.272	-1.064	-7.63	30.2907	b	4.18	0	58.5304	57.728	-5.936	-6.37	58.0324
b	4.18	0	14.9437	-13.588	-4.26	1.749	14.2401	b	4.18	0	98.5736	-72.412	-66.74	1.251	98.477
b	4.18	0	54.8586	51.086	5.046	18.888	51.3346	b	4.18	0	45.3307	37.914	23.954	5.112	44.8471
b	4.18	0	86.4406	-14.144	-84.942	-6.27	86.1115	b	4.18	0	62.6366	-11.856	-14.058	-59.73	18.39
b	4.18	0	99.5516	79.028	-5.762	-60.12	79.2378	b	4.18	0	82.2497	12.972	-80.238	-11.88	81.2798
W	80.39	1	118.741	-43.104	-35.235	67.36	55.6728	W	80.39	1	107.307	-52.896	-45.765	12.64	69.9459
b	4.18	0	58.479	22.184	-1.51	-53.925	22.2353	b	4.18	0	42.7695	36.816	-3.49	-21.075	36.981
b	4.18	0	47.7938	0.858	-46.44	-10.458	46.4479	b	4.18	0	40.8288	1.142	-25.56	-31.542	25.5855
b	4.18	0	31.5787	5.11	2.775	30.756	5.81487	b	4.18	0	69.2963	67.89	0.225	13.244	67.8904
b	4.18	0	27.9426	-10.697	24.472	7.072	26.7078	b	4.18	0	73.2909	-8.303	67.528	26.928	68.0365
b	4.18	0	47.1674	35.072	0.827	-31.25	35.0817	b	4.18	0	34.726	28.928	0.173	-18.75	28.9285
tau	1.7768	0	28.1895	22.968	16.095	-2.216	28.046	tau	1.7768	0	13.1888	1.032	12.905	-1.784	12.9462
b	4.18	0	91.8103	35.409	26	-80.51	43.9295	b	4.18	0	60.2248	51.591	26	-16.49	57.7722
W	80.39	1	92.1952	-17.687	-31.125	27.492	35.7994	W	80.39	1	91.75	-5.313	-43.875	1.508	44.1955
b	4.18	0	43.7739	-11.744	-10.602	40.6	15.8216	b	4.18	0	18.5276	-4.256	-8.398	15.4	9.41488
b	4.18	0	22.1321	-15.606	15.124	0.272	21.7321	b	4.18	0	23.4414	-2.394	22.876	1.728	23.0009
b	4.18	0	66.5534	65.989	4.23	-6.28	66.1244	b	4.18	0	12.3752	11.011	0.77	-3.72	11.0379
W	80.39	1	84.0153	-4.305	15.64	-18.245	16.2217	W	80.39	1	115.467	-30.695	30.36	-70.755	43.1731
b	4.18	0	9.15032	-7.896	0.112	1.974	7.89679	b	4.18	0	49.0907	-48.104	7.888	4.026	48.7464
b	4.18	0	43.5766	-15.912	7.884	-39.574	17.7581	b	4.18	0	85.3532	-8.088	65.116	-54.426	65.6164
W	80.39	1	100.898	4.92	-24.6	55.575	25.0872	W	80.39	1	85.8053	25.08	-16.4	1.425	29.9661
b	4.18	0	43.379	-11.232	-41.418	4.76	42.914	b	4.18	0	85.2014	-66.768	-12.582	51.24	67.9432
b	4.18	0	21.3442	-18.711	-6.109	-7.119	19.683	b	4.18	0	37.9812	-14.289	-34.891	-1.881	37.7035
b	4.18	0	26.3682	0.792	14.553	-21.573	14.5745	b	4.18	0	49.6126	8.208	48.447	-5.427	49.1374
b	4.18	0	33.1947	10.149	31.12	-3.6	32.7331	b	4.18	0	87.19	40.851	8.88	-76.4	41.805
W	80.39	1	98.5454	2.64	20.43	53.144	20.5999	W	80.39	1	84.2684	12.36	9.57	19.856	15.6318
b	4.18	0	60.2535	5.18	-45.7	-38.7	45.9926	b	4.18	0	73.6402	14.82	-54.3	-47.3	56.2861
tau	1.7768	0	19.4974	9.559	3.828	16.461	10.297	tau	1.7768	0	116.696	69.441	54.172	76.539	88.0719
b	4.18	0	78.956	61.38	-1.098	49.476	61.3898	b	4.18	0	26.8736	0.62	-0.902	26.524	1.09453
tau	1.7768	0	26.9362	16.769	11.394	-17.646	20.2737	tau	1.7768	0	44.1173	24.231	15.606	-33.354	28.8217
tau	1.7768	0	52.5779	33.411	0.72	-40.552	33.4188	tau	1.7768	0	33.764	3.589	2.28	-33.448	4.25198
W	80.39	1	94.7553	0.098	-48.093	14.25	48.0931	W	80.39	1	89.1198	13.902	-2.907	35.75	14.2027
b	4.18	0	36.7635	-0.228	8.866	-35.432	8.86893	b	4.18	0	75.8301	-18.772	53.134	-50.568	56.3526
b	4.18	0	27.5785	20.034	-3.72	-18.108	20.3764	b	4.18	0	38.8536	33.966	-4.28	-17.892	34.2346
b	4.18	0	43.2932	27.36	-8.164	-32.274	28.5521	b	4.18	0	85.2302	52.64	-4.836	-66.726	52.8617
W	80.39	1	98.858	-34.21	-46.08	-4.082	57.3907	W	80.39	1	92.3349	-20.79	-33.92	-21.918	39.7843
b	4.18	0	53.8119	-16.543	11.571	-49.706	20.1881	b	4.18	0	55.7406	-54.457	7.429	-8.294	54.9614
